latitude_bin,longitude_bin,updated_type,updated_subtype,hour,count
41.82,-87.72,Accident,Unclassified,04:00,2
41.82,-87.72,Accident,Unclassified,05:00,2
41.82,-87.72,Accident,Unclassified,07:00,3
41.82,-87.72,Accident,Unclassified,08:00,2
41.82,-87.72,Accident,Unclassified,09:00,1
41.82,-87.72,Accident,Unclassified,10:00,5
41.82,-87.72,Accident,Unclassified,11:00,4
41.82,-87.72,Accident,Unclassified,12:00,10
41.82,-87.72,Accident,Unclassified,13:00,5
41.82,-87.72,Accident,Unclassified,14:00,3
41.82,-87.72,Accident,Unclassified,15:00,9
41.82,-87.72,Accident,Unclassified,16:00,4
41.82,-87.72,Accident,Unclassified,17:00,5
41.82,-87.72,Accident,Unclassified,18:00,10
41.82,-87.72,Accident,Unclassified,19:00,7
41.82,-87.72,Accident,Unclassified,20:00,7
41.82,-87.72,Accident,Unclassified,21:00,3
41.82,-87.72,Accident,Unclassified,22:00,4
41.82,-87.72,Accident,Unclassified,23:00,4
41.82,-87.72,Hazard,On Road,00:00,22
41.82,-87.72,Hazard,On Road,01:00,16
41.82,-87.72,Hazard,On Road,02:00,17
41.82,-87.72,Hazard,On Road,03:00,20
41.82,-87.72,Hazard,On Road,04:00,14
41.82,-87.72,Hazard,On Road,05:00,14
41.82,-87.72,Hazard,On Road,06:00,9
41.82,-87.72,Hazard,On Road,07:00,4
41.82,-87.72,Hazard,On Road,08:00,4
41.82,-87.72,Hazard,On Road,09:00,2
41.82,-87.72,Hazard,On Road,10:00,12
41.82,-87.72,Hazard,On Road,11:00,45
41.82,-87.72,Hazard,On Road,12:00,63
41.82,-87.72,Hazard,On Road,13:00,48
41.82,-87.72,Hazard,On Road,14:00,39
41.82,-87.72,Hazard,On Road,15:00,42
41.82,-87.72,Hazard,On Road,16:00,30
41.82,-87.72,Hazard,On Road,17:00,29
41.82,-87.72,Hazard,On Road,18:00,24
41.82,-87.72,Hazard,On Road,19:00,44
41.82,-87.72,Hazard,On Road,20:00,28
41.82,-87.72,Hazard,On Road,21:00,26
41.82,-87.72,Hazard,On Road,22:00,31
41.82,-87.72,Hazard,On Road,23:00,31
41.82,-87.72,Hazard,On Shoulder,00:00,78
41.82,-87.72,Hazard,On Shoulder,01:00,76
41.82,-87.72,Hazard,On Shoulder,02:00,52
41.82,-87.72,Hazard,On Shoulder,03:00,41
41.82,-87.72,Hazard,On Shoulder,04:00,45
41.82,-87.72,Hazard,On Shoulder,05:00,23
41.82,-87.72,Hazard,On Shoulder,06:00,12
41.82,-87.72,Hazard,On Shoulder,07:00,8
41.82,-87.72,Hazard,On Shoulder,08:00,13
41.82,-87.72,Hazard,On Shoulder,09:00,21
41.82,-87.72,Hazard,On Shoulder,10:00,41
41.82,-87.72,Hazard,On Shoulder,11:00,74
41.82,-87.72,Hazard,On Shoulder,12:00,70
41.82,-87.72,Hazard,On Shoulder,13:00,106
41.82,-87.72,Hazard,On Shoulder,14:00,98
41.82,-87.72,Hazard,On Shoulder,15:00,98
41.82,-87.72,Hazard,On Shoulder,16:00,110
41.82,-87.72,Hazard,On Shoulder,17:00,109
41.82,-87.72,Hazard,On Shoulder,18:00,99
41.82,-87.72,Hazard,On Shoulder,19:00,126
41.82,-87.72,Hazard,On Shoulder,20:00,120
41.82,-87.72,Hazard,On Shoulder,21:00,126
41.82,-87.72,Hazard,On Shoulder,22:00,142
41.82,-87.72,Hazard,On Shoulder,23:00,108
41.82,-87.72,Hazard,Unclassified,03:00,2
41.82,-87.72,Hazard,Unclassified,04:00,4
41.82,-87.72,Hazard,Unclassified,06:00,2
41.82,-87.72,Hazard,Unclassified,07:00,3
41.82,-87.72,Hazard,Unclassified,20:00,1
41.82,-87.72,Hazard,Unclassified,22:00,1
41.82,-87.72,Hazard,Unclassified,23:00,1
41.82,-87.72,Hazard,Weather,00:00,3
41.82,-87.72,Hazard,Weather,02:00,1
41.82,-87.72,Hazard,Weather,03:00,2
41.82,-87.72,Hazard,Weather,04:00,1
41.82,-87.72,Hazard,Weather,05:00,4
41.82,-87.72,Hazard,Weather,07:00,1
41.82,-87.72,Hazard,Weather,09:00,2
41.82,-87.72,Hazard,Weather,11:00,2
41.82,-87.72,Hazard,Weather,17:00,1
41.82,-87.72,Hazard,Weather,18:00,1
41.82,-87.72,Hazard,Weather,20:00,2
41.82,-87.72,Hazard,Weather,21:00,1
41.82,-87.72,Hazard,Weather,23:00,2
41.82,-87.72,Jam,Heavy Traffic,00:00,40
41.82,-87.72,Jam,Heavy Traffic,01:00,12
41.82,-87.72,Jam,Heavy Traffic,02:00,5
41.82,-87.72,Jam,Heavy Traffic,03:00,3
41.82,-87.72,Jam,Heavy Traffic,04:00,3
41.82,-87.72,Jam,Heavy Traffic,05:00,2
41.82,-87.72,Jam,Heavy Traffic,09:00,1
41.82,-87.72,Jam,Heavy Traffic,10:00,26
41.82,-87.72,Jam,Heavy Traffic,11:00,44
41.82,-87.72,Jam,Heavy Traffic,12:00,64
41.82,-87.72,Jam,Heavy Traffic,13:00,62
41.82,-87.72,Jam,Heavy Traffic,14:00,28
41.82,-87.72,Jam,Heavy Traffic,15:00,44
41.82,-87.72,Jam,Heavy Traffic,16:00,56
41.82,-87.72,Jam,Heavy Traffic,17:00,64
41.82,-87.72,Jam,Heavy Traffic,18:00,60
41.82,-87.72,Jam,Heavy Traffic,19:00,51
41.82,-87.72,Jam,Heavy Traffic,20:00,53
41.82,-87.72,Jam,Heavy Traffic,21:00,37
41.82,-87.72,Jam,Heavy Traffic,22:00,41
41.82,-87.72,Jam,Heavy Traffic,23:00,33
41.82,-87.72,Jam,Moderate Traffic,00:00,4
41.82,-87.72,Jam,Moderate Traffic,01:00,1
41.82,-87.72,Jam,Moderate Traffic,11:00,2
41.82,-87.72,Jam,Moderate Traffic,12:00,1
41.82,-87.72,Jam,Moderate Traffic,13:00,4
41.82,-87.72,Jam,Moderate Traffic,14:00,1
41.82,-87.72,Jam,Moderate Traffic,16:00,1
41.82,-87.72,Jam,Moderate Traffic,17:00,2
41.82,-87.72,Jam,Moderate Traffic,18:00,2
41.82,-87.72,Jam,Moderate Traffic,19:00,4
41.82,-87.72,Jam,Moderate Traffic,20:00,2
41.82,-87.72,Jam,Moderate Traffic,21:00,5
41.82,-87.72,Jam,Moderate Traffic,22:00,1
41.82,-87.72,Jam,Moderate Traffic,23:00,1
41.82,-87.72,Jam,Stand Still Traffic,00:00,13
41.82,-87.72,Jam,Stand Still Traffic,01:00,5
41.82,-87.72,Jam,Stand Still Traffic,02:00,5
41.82,-87.72,Jam,Stand Still Traffic,03:00,2
41.82,-87.72,Jam,Stand Still Traffic,04:00,1
41.82,-87.72,Jam,Stand Still Traffic,05:00,3
41.82,-87.72,Jam,Stand Still Traffic,06:00,2
41.82,-87.72,Jam,Stand Still Traffic,09:00,1
41.82,-87.72,Jam,Stand Still Traffic,10:00,13
41.82,-87.72,Jam,Stand Still Traffic,11:00,8
41.82,-87.72,Jam,Stand Still Traffic,12:00,33
41.82,-87.72,Jam,Stand Still Traffic,13:00,38
41.82,-87.72,Jam,Stand Still Traffic,14:00,10
41.82,-87.72,Jam,Stand Still Traffic,15:00,11
41.82,-87.72,Jam,Stand Still Traffic,16:00,23
41.82,-87.72,Jam,Stand Still Traffic,17:00,17
41.82,-87.72,Jam,Stand Still Traffic,18:00,22
41.82,-87.72,Jam,Stand Still Traffic,19:00,22
41.82,-87.72,Jam,Stand Still Traffic,20:00,25
41.82,-87.72,Jam,Stand Still Traffic,21:00,29
41.82,-87.72,Jam,Stand Still Traffic,22:00,20
41.82,-87.72,Jam,Stand Still Traffic,23:00,25
41.82,-87.72,Jam,Unclassified,00:00,9
41.82,-87.72,Jam,Unclassified,01:00,6
41.82,-87.72,Jam,Unclassified,02:00,3
41.82,-87.72,Jam,Unclassified,04:00,2
41.82,-87.72,Jam,Unclassified,05:00,1
41.82,-87.72,Jam,Unclassified,09:00,1
41.82,-87.72,Jam,Unclassified,10:00,12
41.82,-87.72,Jam,Unclassified,11:00,12
41.82,-87.72,Jam,Unclassified,12:00,28
41.82,-87.72,Jam,Unclassified,13:00,15
41.82,-87.72,Jam,Unclassified,14:00,20
41.82,-87.72,Jam,Unclassified,15:00,27
41.82,-87.72,Jam,Unclassified,16:00,23
41.82,-87.72,Jam,Unclassified,17:00,21
41.82,-87.72,Jam,Unclassified,18:00,18
41.82,-87.72,Jam,Unclassified,19:00,14
41.82,-87.72,Jam,Unclassified,20:00,18
41.82,-87.72,Jam,Unclassified,21:00,13
41.82,-87.72,Jam,Unclassified,22:00,9
41.82,-87.72,Jam,Unclassified,23:00,10
41.82,-87.72,Road Closed,Event,15:00,1
41.82,-87.72,Road Closed,Unclassified,00:00,2
41.82,-87.72,Road Closed,Unclassified,01:00,2
41.82,-87.72,Road Closed,Unclassified,19:00,1
41.82,-87.72,Road Closed,Unclassified,20:00,1
41.82,-87.72,Road Closed,Unclassified,23:00,1
41.82,-87.71,Hazard,On Road,01:00,2
41.82,-87.71,Hazard,On Road,08:00,1
41.82,-87.71,Hazard,On Road,10:00,1
41.82,-87.71,Hazard,On Road,15:00,1
41.82,-87.71,Hazard,On Road,17:00,4
41.82,-87.71,Jam,Stand Still Traffic,13:00,1
41.82,-87.71,Jam,Unclassified,00:00,1
41.82,-87.71,Jam,Unclassified,13:00,1
41.82,-87.7,Accident,Major,01:00,1
41.82,-87.7,Accident,Unclassified,01:00,3
41.82,-87.7,Accident,Unclassified,03:00,2
41.82,-87.7,Accident,Unclassified,08:00,2
41.82,-87.7,Accident,Unclassified,11:00,2
41.82,-87.7,Accident,Unclassified,12:00,1
41.82,-87.7,Accident,Unclassified,13:00,1
41.82,-87.7,Accident,Unclassified,15:00,2
41.82,-87.7,Accident,Unclassified,18:00,1
41.82,-87.7,Accident,Unclassified,19:00,3
41.82,-87.7,Accident,Unclassified,20:00,2
41.82,-87.7,Accident,Unclassified,23:00,2
41.82,-87.7,Hazard,On Road,00:00,3
41.82,-87.7,Hazard,On Road,01:00,3
41.82,-87.7,Hazard,On Road,02:00,1
41.82,-87.7,Hazard,On Road,03:00,1
41.82,-87.7,Hazard,On Road,04:00,1
41.82,-87.7,Hazard,On Road,05:00,1
41.82,-87.7,Hazard,On Road,08:00,1
41.82,-87.7,Hazard,On Road,10:00,2
41.82,-87.7,Hazard,On Road,11:00,4
41.82,-87.7,Hazard,On Road,12:00,2
41.82,-87.7,Hazard,On Road,13:00,5
41.82,-87.7,Hazard,On Road,14:00,1
41.82,-87.7,Hazard,On Road,15:00,1
41.82,-87.7,Hazard,On Road,16:00,2
41.82,-87.7,Hazard,On Road,17:00,4
41.82,-87.7,Hazard,On Road,18:00,3
41.82,-87.7,Hazard,On Road,19:00,3
41.82,-87.7,Hazard,On Road,20:00,6
41.82,-87.7,Hazard,On Road,21:00,2
41.82,-87.7,Hazard,On Road,22:00,5
41.82,-87.7,Hazard,On Road,23:00,6
41.82,-87.7,Hazard,On Shoulder,00:00,3
41.82,-87.7,Hazard,On Shoulder,02:00,1
41.82,-87.7,Hazard,On Shoulder,11:00,2
41.82,-87.7,Hazard,On Shoulder,12:00,2
41.82,-87.7,Hazard,On Shoulder,13:00,1
41.82,-87.7,Hazard,On Shoulder,14:00,1
41.82,-87.7,Hazard,On Shoulder,17:00,3
41.82,-87.7,Hazard,On Shoulder,18:00,1
41.82,-87.7,Hazard,On Shoulder,19:00,1
41.82,-87.7,Hazard,On Shoulder,21:00,1
41.82,-87.7,Hazard,On Shoulder,22:00,4
41.82,-87.7,Hazard,On Shoulder,23:00,1
41.82,-87.7,Hazard,Weather,00:00,1
41.82,-87.7,Hazard,Weather,01:00,2
41.82,-87.7,Hazard,Weather,02:00,2
41.82,-87.7,Hazard,Weather,05:00,2
41.82,-87.7,Hazard,Weather,12:00,1
41.82,-87.7,Hazard,Weather,15:00,1
41.82,-87.7,Jam,Heavy Traffic,00:00,4
41.82,-87.7,Jam,Heavy Traffic,01:00,3
41.82,-87.7,Jam,Heavy Traffic,12:00,15
41.82,-87.7,Jam,Heavy Traffic,13:00,5
41.82,-87.7,Jam,Heavy Traffic,14:00,9
41.82,-87.7,Jam,Heavy Traffic,15:00,1
41.82,-87.7,Jam,Heavy Traffic,17:00,4
41.82,-87.7,Jam,Heavy Traffic,18:00,1
41.82,-87.7,Jam,Heavy Traffic,19:00,3
41.82,-87.7,Jam,Heavy Traffic,20:00,19
41.82,-87.7,Jam,Heavy Traffic,21:00,7
41.82,-87.7,Jam,Heavy Traffic,22:00,1
41.82,-87.7,Jam,Heavy Traffic,23:00,1
41.82,-87.7,Jam,Moderate Traffic,13:00,2
41.82,-87.7,Jam,Moderate Traffic,19:00,1
41.82,-87.7,Jam,Stand Still Traffic,00:00,1
41.82,-87.7,Jam,Stand Still Traffic,04:00,1
41.82,-87.7,Jam,Stand Still Traffic,05:00,1
41.82,-87.7,Jam,Stand Still Traffic,12:00,3
41.82,-87.7,Jam,Stand Still Traffic,13:00,3
41.82,-87.7,Jam,Stand Still Traffic,15:00,1
41.82,-87.7,Jam,Stand Still Traffic,16:00,1
41.82,-87.7,Jam,Stand Still Traffic,17:00,1
41.82,-87.7,Jam,Stand Still Traffic,19:00,3
41.82,-87.7,Jam,Stand Still Traffic,20:00,6
41.82,-87.7,Jam,Stand Still Traffic,21:00,3
41.82,-87.7,Jam,Stand Still Traffic,22:00,3
41.82,-87.7,Jam,Stand Still Traffic,23:00,1
41.82,-87.7,Jam,Unclassified,01:00,1
41.82,-87.7,Jam,Unclassified,04:00,2
41.82,-87.7,Jam,Unclassified,05:00,1
41.82,-87.7,Jam,Unclassified,11:00,2
41.82,-87.7,Jam,Unclassified,12:00,8
41.82,-87.7,Jam,Unclassified,13:00,2
41.82,-87.7,Jam,Unclassified,14:00,4
41.82,-87.7,Jam,Unclassified,15:00,3
41.82,-87.7,Jam,Unclassified,16:00,3
41.82,-87.7,Jam,Unclassified,17:00,5
41.82,-87.7,Jam,Unclassified,18:00,6
41.82,-87.7,Jam,Unclassified,19:00,3
41.82,-87.7,Jam,Unclassified,20:00,5
41.82,-87.7,Jam,Unclassified,21:00,4
41.82,-87.7,Jam,Unclassified,22:00,2
41.82,-87.7,Jam,Unclassified,23:00,3
41.82,-87.7,Road Closed,Unclassified,13:00,2
41.82,-87.7,Road Closed,Unclassified,14:00,1
41.82,-87.69,Accident,Minor,19:00,1
41.82,-87.69,Accident,Unclassified,00:00,1
41.82,-87.69,Accident,Unclassified,01:00,1
41.82,-87.69,Accident,Unclassified,02:00,2
41.82,-87.69,Accident,Unclassified,20:00,4
41.82,-87.69,Accident,Unclassified,21:00,1
41.82,-87.69,Accident,Unclassified,23:00,1
41.82,-87.69,Hazard,On Road,00:00,3
41.82,-87.69,Hazard,On Road,01:00,1
41.82,-87.69,Hazard,On Road,02:00,3
41.82,-87.69,Hazard,On Road,03:00,2
41.82,-87.69,Hazard,On Road,04:00,2
41.82,-87.69,Hazard,On Road,05:00,1
41.82,-87.69,Hazard,On Road,06:00,1
41.82,-87.69,Hazard,On Road,07:00,1
41.82,-87.69,Hazard,On Road,09:00,1
41.82,-87.69,Hazard,On Road,11:00,2
41.82,-87.69,Hazard,On Road,12:00,3
41.82,-87.69,Hazard,On Road,13:00,1
41.82,-87.69,Hazard,On Road,14:00,4
41.82,-87.69,Hazard,On Road,15:00,2
41.82,-87.69,Hazard,On Road,17:00,3
41.82,-87.69,Hazard,On Road,18:00,3
41.82,-87.69,Hazard,On Road,19:00,6
41.82,-87.69,Hazard,On Road,20:00,8
41.82,-87.69,Hazard,On Road,21:00,12
41.82,-87.69,Hazard,On Road,22:00,16
41.82,-87.69,Hazard,On Road,23:00,9
41.82,-87.69,Hazard,On Shoulder,15:00,2
41.82,-87.69,Hazard,On Shoulder,19:00,1
41.82,-87.69,Hazard,On Shoulder,22:00,2
41.82,-87.69,Hazard,On Shoulder,23:00,1
41.82,-87.69,Hazard,Weather,20:00,1
41.82,-87.69,Hazard,Weather,21:00,1
41.82,-87.69,Jam,Heavy Traffic,00:00,1
41.82,-87.69,Jam,Heavy Traffic,12:00,18
41.82,-87.69,Jam,Heavy Traffic,13:00,9
41.82,-87.69,Jam,Heavy Traffic,14:00,1
41.82,-87.69,Jam,Heavy Traffic,15:00,1
41.82,-87.69,Jam,Heavy Traffic,16:00,1
41.82,-87.69,Jam,Heavy Traffic,17:00,1
41.82,-87.69,Jam,Heavy Traffic,18:00,1
41.82,-87.69,Jam,Heavy Traffic,19:00,3
41.82,-87.69,Jam,Heavy Traffic,20:00,7
41.82,-87.69,Jam,Heavy Traffic,21:00,7
41.82,-87.69,Jam,Heavy Traffic,22:00,1
41.82,-87.69,Jam,Heavy Traffic,23:00,8
41.82,-87.69,Jam,Moderate Traffic,00:00,1
41.82,-87.69,Jam,Moderate Traffic,13:00,2
41.82,-87.69,Jam,Moderate Traffic,18:00,1
41.82,-87.69,Jam,Moderate Traffic,23:00,1
41.82,-87.69,Jam,Stand Still Traffic,00:00,2
41.82,-87.69,Jam,Stand Still Traffic,01:00,1
41.82,-87.69,Jam,Stand Still Traffic,11:00,1
41.82,-87.69,Jam,Stand Still Traffic,12:00,17
41.82,-87.69,Jam,Stand Still Traffic,13:00,1
41.82,-87.69,Jam,Stand Still Traffic,18:00,1
41.82,-87.69,Jam,Stand Still Traffic,19:00,2
41.82,-87.69,Jam,Stand Still Traffic,20:00,7
41.82,-87.69,Jam,Stand Still Traffic,21:00,4
41.82,-87.69,Jam,Stand Still Traffic,22:00,4
41.82,-87.69,Jam,Stand Still Traffic,23:00,7
41.82,-87.69,Jam,Unclassified,02:00,1
41.82,-87.69,Jam,Unclassified,11:00,1
41.82,-87.69,Jam,Unclassified,12:00,4
41.82,-87.69,Jam,Unclassified,13:00,4
41.82,-87.69,Jam,Unclassified,14:00,1
41.82,-87.69,Jam,Unclassified,15:00,1
41.82,-87.69,Jam,Unclassified,16:00,2
41.82,-87.69,Jam,Unclassified,17:00,1
41.82,-87.69,Jam,Unclassified,18:00,1
41.82,-87.69,Jam,Unclassified,19:00,3
41.82,-87.69,Jam,Unclassified,20:00,2
41.82,-87.69,Jam,Unclassified,21:00,3
41.82,-87.69,Jam,Unclassified,22:00,4
41.82,-87.69,Jam,Unclassified,23:00,2
41.82,-87.69,Road Closed,Unclassified,01:00,2
41.82,-87.69,Road Closed,Unclassified,13:00,3
41.82,-87.69,Road Closed,Unclassified,14:00,1
41.82,-87.69,Road Closed,Unclassified,18:00,1
41.82,-87.69,Road Closed,Unclassified,20:00,1
41.82,-87.69,Road Closed,Unclassified,21:00,1
41.82,-87.68,Accident,Major,17:00,1
41.82,-87.68,Accident,Major,20:00,1
41.82,-87.68,Accident,Major,23:00,1
41.82,-87.68,Accident,Minor,15:00,1
41.82,-87.68,Accident,Minor,20:00,2
41.82,-87.68,Accident,Minor,21:00,1
41.82,-87.68,Accident,Minor,22:00,1
41.82,-87.68,Accident,Unclassified,00:00,3
41.82,-87.68,Accident,Unclassified,01:00,1
41.82,-87.68,Accident,Unclassified,02:00,1
41.82,-87.68,Accident,Unclassified,06:00,1
41.82,-87.68,Accident,Unclassified,09:00,1
41.82,-87.68,Accident,Unclassified,11:00,1
41.82,-87.68,Accident,Unclassified,12:00,2
41.82,-87.68,Accident,Unclassified,13:00,3
41.82,-87.68,Accident,Unclassified,15:00,1
41.82,-87.68,Accident,Unclassified,16:00,1
41.82,-87.68,Accident,Unclassified,19:00,1
41.82,-87.68,Accident,Unclassified,20:00,6
41.82,-87.68,Accident,Unclassified,21:00,5
41.82,-87.68,Accident,Unclassified,22:00,3
41.82,-87.68,Accident,Unclassified,23:00,3
41.82,-87.68,Hazard,On Road,00:00,3
41.82,-87.68,Hazard,On Road,01:00,4
41.82,-87.68,Hazard,On Road,02:00,2
41.82,-87.68,Hazard,On Road,03:00,5
41.82,-87.68,Hazard,On Road,04:00,1
41.82,-87.68,Hazard,On Road,05:00,2
41.82,-87.68,Hazard,On Road,06:00,3
41.82,-87.68,Hazard,On Road,09:00,1
41.82,-87.68,Hazard,On Road,10:00,2
41.82,-87.68,Hazard,On Road,11:00,7
41.82,-87.68,Hazard,On Road,12:00,10
41.82,-87.68,Hazard,On Road,13:00,16
41.82,-87.68,Hazard,On Road,14:00,15
41.82,-87.68,Hazard,On Road,15:00,6
41.82,-87.68,Hazard,On Road,16:00,4
41.82,-87.68,Hazard,On Road,17:00,8
41.82,-87.68,Hazard,On Road,18:00,5
41.82,-87.68,Hazard,On Road,19:00,13
41.82,-87.68,Hazard,On Road,20:00,9
41.82,-87.68,Hazard,On Road,21:00,18
41.82,-87.68,Hazard,On Road,22:00,11
41.82,-87.68,Hazard,On Road,23:00,7
41.82,-87.68,Hazard,On Shoulder,00:00,2
41.82,-87.68,Hazard,On Shoulder,03:00,1
41.82,-87.68,Hazard,On Shoulder,04:00,2
41.82,-87.68,Hazard,On Shoulder,06:00,1
41.82,-87.68,Hazard,On Shoulder,09:00,1
41.82,-87.68,Hazard,On Shoulder,10:00,3
41.82,-87.68,Hazard,On Shoulder,11:00,3
41.82,-87.68,Hazard,On Shoulder,12:00,6
41.82,-87.68,Hazard,On Shoulder,13:00,5
41.82,-87.68,Hazard,On Shoulder,14:00,2
41.82,-87.68,Hazard,On Shoulder,15:00,6
41.82,-87.68,Hazard,On Shoulder,16:00,3
41.82,-87.68,Hazard,On Shoulder,17:00,4
41.82,-87.68,Hazard,On Shoulder,18:00,4
41.82,-87.68,Hazard,On Shoulder,19:00,5
41.82,-87.68,Hazard,On Shoulder,20:00,6
41.82,-87.68,Hazard,On Shoulder,21:00,6
41.82,-87.68,Hazard,On Shoulder,22:00,9
41.82,-87.68,Hazard,On Shoulder,23:00,5
41.82,-87.68,Hazard,Weather,02:00,1
41.82,-87.68,Hazard,Weather,03:00,1
41.82,-87.68,Hazard,Weather,16:00,1
41.82,-87.68,Hazard,Weather,19:00,3
41.82,-87.68,Hazard,Weather,20:00,1
41.82,-87.68,Jam,Heavy Traffic,03:00,1
41.82,-87.68,Jam,Heavy Traffic,11:00,4
41.82,-87.68,Jam,Heavy Traffic,12:00,69
41.82,-87.68,Jam,Heavy Traffic,13:00,24
41.82,-87.68,Jam,Heavy Traffic,14:00,7
41.82,-87.68,Jam,Heavy Traffic,16:00,1
41.82,-87.68,Jam,Heavy Traffic,17:00,2
41.82,-87.68,Jam,Heavy Traffic,18:00,3
41.82,-87.68,Jam,Heavy Traffic,19:00,16
41.82,-87.68,Jam,Heavy Traffic,20:00,28
41.82,-87.68,Jam,Heavy Traffic,21:00,23
41.82,-87.68,Jam,Heavy Traffic,22:00,24
41.82,-87.68,Jam,Heavy Traffic,23:00,14
41.82,-87.68,Jam,Moderate Traffic,13:00,1
41.82,-87.68,Jam,Moderate Traffic,17:00,1
41.82,-87.68,Jam,Moderate Traffic,19:00,1
41.82,-87.68,Jam,Stand Still Traffic,00:00,2
41.82,-87.68,Jam,Stand Still Traffic,01:00,1
41.82,-87.68,Jam,Stand Still Traffic,03:00,1
41.82,-87.68,Jam,Stand Still Traffic,10:00,1
41.82,-87.68,Jam,Stand Still Traffic,11:00,2
41.82,-87.68,Jam,Stand Still Traffic,12:00,12
41.82,-87.68,Jam,Stand Still Traffic,13:00,12
41.82,-87.68,Jam,Stand Still Traffic,14:00,3
41.82,-87.68,Jam,Stand Still Traffic,15:00,2
41.82,-87.68,Jam,Stand Still Traffic,17:00,1
41.82,-87.68,Jam,Stand Still Traffic,18:00,2
41.82,-87.68,Jam,Stand Still Traffic,19:00,6
41.82,-87.68,Jam,Stand Still Traffic,20:00,16
41.82,-87.68,Jam,Stand Still Traffic,21:00,23
41.82,-87.68,Jam,Stand Still Traffic,22:00,15
41.82,-87.68,Jam,Stand Still Traffic,23:00,3
41.82,-87.68,Jam,Unclassified,00:00,2
41.82,-87.68,Jam,Unclassified,11:00,3
41.82,-87.68,Jam,Unclassified,12:00,6
41.82,-87.68,Jam,Unclassified,13:00,4
41.82,-87.68,Jam,Unclassified,14:00,2
41.82,-87.68,Jam,Unclassified,15:00,3
41.82,-87.68,Jam,Unclassified,16:00,1
41.82,-87.68,Jam,Unclassified,17:00,2
41.82,-87.68,Jam,Unclassified,18:00,3
41.82,-87.68,Jam,Unclassified,19:00,4
41.82,-87.68,Jam,Unclassified,20:00,10
41.82,-87.68,Jam,Unclassified,21:00,8
41.82,-87.68,Jam,Unclassified,22:00,5
41.82,-87.68,Jam,Unclassified,23:00,3
41.82,-87.67,Accident,Major,21:00,1
41.82,-87.67,Accident,Unclassified,13:00,1
41.82,-87.67,Accident,Unclassified,14:00,1
41.82,-87.67,Accident,Unclassified,15:00,1
41.82,-87.67,Accident,Unclassified,19:00,1
41.82,-87.67,Accident,Unclassified,21:00,1
41.82,-87.67,Accident,Unclassified,22:00,1
41.82,-87.67,Accident,Unclassified,23:00,1
41.82,-87.67,Hazard,On Road,00:00,1
41.82,-87.67,Hazard,On Road,03:00,1
41.82,-87.67,Hazard,On Road,05:00,12
41.82,-87.67,Hazard,On Road,12:00,2
41.82,-87.67,Hazard,On Road,13:00,2
41.82,-87.67,Hazard,On Road,14:00,6
41.82,-87.67,Hazard,On Road,15:00,3
41.82,-87.67,Hazard,On Road,16:00,2
41.82,-87.67,Hazard,On Road,18:00,5
41.82,-87.67,Hazard,On Road,19:00,6
